image_path,description,relevance_detail,hallucination,fluency
static/fmow_barn_1681_0_msrgb.jpg,"captured over Heimberg, Switzerland, during its Fall, the image highlights barn prominently located at the center and top-left blocks. clarity is ensured with a ground sample distance of 2.51m. other details include its utm zone 32T, a timestamp indicating 9 o'clock, September 13, 2013, cloudiness at 9%, a forward scanning orientation, and angles like target azimuth: 50.12? and off-nadir: 13.01?. a satellite image of a farm with a green cover",5,5,5
static/fmow_military_facility_863_0_msrgb.jpg,"an image captured in Aleppo, Syrian Arab Republic during Fall reveals military_facility positioned at the center and center-left blocks. it was taken with a ground sample distance of 2.27m, specifically in the utm zone 37S at 8 o'clock, November 21, 2010. notable conditions include a cloud cover rate of 0%, scan direction facing forward, target azimuth angle of 108.88?, and an off-nadir angle of 26.14?. the satellite photograph shows a building in the middle of a city",4,5,5
static/millionaid_P0659729.jpg,dark hole in the ground captured from orbit,4,5,5
static/fmow_barn_238_1_msrgb.jpg,"with a bird's eye view of Ahlen, Germany in Spring, the satellite image presents barn situated at the center and top-left blocks. ensuring depth, its ground sample distance is set at 2.67m. it is registered under utm zone 32U, dated 10 o'clock, April 2, 2016. the scan was executed in the forward under a cloud cover of 1%. relevant angles were target azimuth at 201.15? and off-nadir at 34.25?. a google satellite view of a farm with several green fields",4,5,5
static/ben_39779.jpg,"associated with 'sea and ocean', this satellite image from the Summer season belongs to utm zone 29N and is stamped 11 o'clock, July 17, 2017. a very dark black image of a lamp on a black background",3,3,5
static/millionaid_P0281237.jpg,the satellite photo shows a field and a stream,3,5,5
static/millionaid_P0902485.jpg,aerial shot of a car on the highway,5,5,5
static/fmow_single-unit_residential_823_6_rgb.jpg,"a satellite's view of Birkhadem, Algeria during Spring showcases single-unit_residential in the center and top-left blocks. with impeccable detail marked by a ground sample distance of 2.34m, it is geotagged under utm zone 31S, timestamped on 10 o'clock, May 13, 2017, had a cloud cover of 0%, scanned from the forward, with orientation angles like target azimuth: 29.28? and off-nadir: 28.18?. a satellite photo of the town of alamastra",4,4,5
static/fmow_storage_tank_939_5_msrgb.jpg,"with a bird's eye view of Ban? Suwayf, Egypt in Winter, the satellite image presents storage_tank situated at the center and top-left blocks. ensuring depth, its ground sample distance is set at 2.07m. it is registered under utm zone 36R, dated 8 o'clock, January 16, 2017. the scan was executed in the reverse under a cloud cover of 0%. relevant angles were target azimuth at 32.50? and off-nadir at 27.69?. a satellite image of the oil factory that is being prepared for construction",5,5,5
static/fmow_airport_hangar_176_0_rgb.jpg,"a satellite snapshot over Calama, Chile in Spring displayed the presence of airport_hangar at the center and top-left blocks. its clarity is confirmed with a ground sample distance of 1.88m. this piece of remote sensing data is associated with utm zone 19K, recorded at 14 o'clock, March 24, 2016. environmental conditions included a 0% cloud coverage and reverse scan direction. relevant angles for orientation were target azimuth at 21.93? and off-nadir at 6.86?. a satellite view of a small airport on the edge of the desert",5,5,5
static/millionaid_P0383809.jpg,an aerial view of a small plane flying over a road,1,1,5
static/ben_361237.jpg,"originating from Fall, this satellite image representing 'non-irrigated arable land, complex cultivation patterns, broad-leaved forest' is connected to utm zone 35N and dated 9 o'clock, September 27, 2017. a zoomed in satellite image of a field",4,5,4
static/fmow_dam_754_1_msrgb.jpg,"a Spring satellite image from Novyy Rogachik, Russian Federation has dam visible at the center and top-left blocks. ensuring detail, the ground sample distance is 2.10m. the frame's metadata cites utm zone 38U, captured time 7 o'clock, April 20, 2016, cloud coverage of 0%, scan direction being reverse, and angles such as target azimuth at 278.85? and off-nadir of 21.03?. a satellite image shows an area near a small river",5,5,5
static/millionaid_P0363984.jpg,aerial photo of the wind turbine in south africa,5,4,5
static/millionaid_P0264434.jpg,sand covered with water is seen in this photograph,4,3,5
static/ben_505992.jpg,"this satellite image, captured in Spring, showcases 'discontinuous urban fabric, non-irrigated arable land, pastures, land principally occupied by agriculture, with significant areas of natural vegetation, transitional woodland/shrub, water courses' and falls under the purview of utm zone 34N, marked 9 o'clock, April 22, 2018. a satellite image of the small town",4,5,5
static/millionaid_P0800823.jpg,a satellite image of the road and surrounding area,4,5,5
static/millionaid_P0924322.jpg,the google map image of the small forested area,5,5,5
static/millionaid_P0803536.jpg,the satellite shot of a small valley with dirt and crops,4,4,5
static/ben_270315.jpg,"this satellite image from the Summer season, highlighting the 'industrial or commercial units, pastures, land principally occupied by agriculture, with significant areas of natural vegetation, coniferous forest, transitional woodland/shrub, inland marshes, water bodies' class, belongs to utm zone 35N and carries the timestamp 9 o'clock, August 8, 2017. this is a google satellite image of the area surrounding the farm",5,5,5
static/fmow_ground_transportation_station_319_6_msrgb.jpg,"Dasha, China's terrain in Fall was imaged, depicting ground_transportation_station in the center and top-left blocks. ensuring granularity, the ground sample distance stands at 1.55m. geospatial insights reference it to utm zone 49Q, captured at 3 o'clock, September 22, 2016. atmospheric conditions denote 0% cloud cover, and it was scanned in the forward direction. pivotal angles included are target azimuth at 304.59? and off-nadir at 28.23?. a satellite view of a city with a water park",5,4,5
static/fmow_shopping_mall_399_12_msrgb.jpg,"hovering over Arequipa, Peru during Summer, our equipment fetched an image of shopping_mall evident at the center and center-left blocks. its sharpness is signified with a ground sample distance of 2.19m. geographically, it falls under utm zone 19K, taken at 15 o'clock, June 29, 2016. the cloudiness that day was 0%, with the scan executed reverse. angles of interest were target azimuth: 30.63? and off-nadir: 23.92?. some kind of satellite photo shows the top of buildings",4,5,5
static/millionaid_P0027583.jpg,this aerial photo shows an open pit with tracks and dirt,3,3,5
static/ben_334207.jpg,"from utm zone 34N, this satellite image from Fall, bearing the 'broad-leaved forest' label, is marked 9 o'clock, September 14, 2017. a mountain has some green grass",3,3,5
static/fmow_surface_mine_247_3_rgb.jpg,"with a bird's eye view of Changli, China in Fall, the satellite image presents surface_mine situated at the center and bottom-center blocks. ensuring depth, its ground sample distance is set at 2.34m. it is registered under utm zone 50S, dated 3 o'clock, September 25, 2014. the scan was executed in the forward under a cloud cover of 0%. relevant angles were target azimuth at 102.88? and off-nadir at 28.24?. view from space of an abandoned hole in the ground",4,4,5
static/fmow_electric_substation_433_5_msrgb.jpg,"from a bird's-eye view, the Fall in Como, Australia was captured, revealing electric_substation situated at the center and top-left blocks. with a detailed ground sample distance of 1.55m, every feature stands out. further geo-metadata consists of utm zone 50J, a timestamp of 2 o'clock, November 15, 2014, 0% cloud cover, a scan from the reverse direction, and significant angles such as target azimuth: 87.53? and off-nadir: 27.67?. a satellite view of a suburban neighborhood",5,5,5
static/millionaid_P0268796.jpg,"in google maps, the car is going in a straight line in the middle of the desert",5,5,5
static/millionaid_P0485824.jpg,"photo taken from a google earth view shows two residential streets near each other in san bernardino, california",4,4,5
static/millionaid_P0467547.jpg,aerial photo of an airport water tank,4,4,5
static/ben_394853.jpg,"this satellite image from Fall, classified as 'non-irrigated arable land, pastures', belongs to utm zone 29N and bears the date 11 o'clock, November 12, 2017. a satellite image taken from above a field",4,5,5
static/fmow_water_treatment_facility_94_6_rgb.jpg,"a top-down perspective of Atlanta, United States during Fall showcases water_treatment_facility at the top-center and center blocks. it is defined with a ground sample distance of 2.21m. geospatially, it's associated with utm zone 16S, timestamped on 16 o'clock, November 3, 2016. cloud cover was recorded at 8%, with the scanner's direction being forward. important angles in the metadata are target azimuth: 116.68? and off-nadir: 24.74?. a satellite image of a power plant",4,5,5
static/ben_89601.jpg,"from the Fall season, this satellite image representing 'non-irrigated arable land, permanently irrigated land, olive groves' is linked to utm zone 29N and bears the date 11 o'clock, October 2, 2017. photo of aerial photo of farm near the town of alamogordo",5,4,5
static/fmow_parking_lot_or_garage_1711_2_rgb.jpg,"an image captured in Ljubljana, Slovenia during Spring reveals parking_lot_or_garage positioned at the center and bottom-center blocks. it was taken with a ground sample distance of 1.37m, specifically in the utm zone 33T at 9 o'clock, March 13, 2015. notable conditions include a cloud cover rate of 2%, scan direction facing forward, target azimuth angle of 239.87?, and an off-nadir angle of 19.08?. an aerial view of a factory and parking lots in the foreground",5,5,5
static/millionaid_P0562292.jpg,a satellite image of a town with trees and cars,5,5,5
static/millionaid_P0933876.jpg,a satellite view of a neighborhood with a large church roof,4,4,5
static/millionaid_P0544901.jpg,"an aerial view of a lake, with one large hole in the middle",4,4,5
static/fmow_military_facility_2005_3_rgb.jpg,"captured above Al Ghizl?n?yah, Syrian Arab Republic during its Fall, our satellite picked up military_facility distinctly visible at the center and bottom-center blocks. this image's fidelity is marked by its ground sample distance of 1.24m. it's cataloged under the utm zone 37S, taken precisely at 8 o'clock, November 7, 2014. with 0% clouds in view, the scan direction was reverse. key angular metrics include target azimuth: 138.63? and off-nadir: 4.70?. an aerial photo of some building on a desert",5,5,5
static/millionaid_P0170125.jpg,a satellite view of olive groves with some plants,4,4,5
static/fmow_ground_transportation_station_1487_5_rgb.jpg,"Camberwell, Australia's terrain in Fall was imaged, depicting ground_transportation_station in the center and top-left blocks. ensuring granularity, the ground sample distance stands at 1.31m. geospatial insights reference it to utm zone 55H, captured at 0 o'clock, September 17, 2016. atmospheric conditions denote 9% cloud cover, and it was scanned in the reverse direction. pivotal angles included are target azimuth at 268.33? and off-nadir at 12.55?. the satellite view of some homes in australia",5,5,5
static/ben_363222.jpg,"reflecting the 'discontinuous urban fabric, non-irrigated arable land, mixed forest' classification, this satellite image from Fall is associated with utm zone 35N and is stamped 9 o'clock, September 27, 2017. satellite view of farmland fields and a street",5,5,5
static/fmow_wind_farm_951_2_rgb.jpg,"hovering over Macau, Brazil during Winter, our equipment fetched an image of wind_farm evident at the center and top-left blocks. its sharpness is signified with a ground sample distance of 2.16m. geographically, it falls under utm zone 24M, taken at 12 o'clock, December 15, 2015. the cloudiness that day was 17%, with the scan executed forward. angles of interest were target azimuth: 189.72? and off-nadir: 23.00?. this is an aerial view of a desert - like area",5,5,5
static/millionaid_P0271852.jpg,a satellite photo of the top of a building with water and cars,3,3,5
static/fmow_tunnel_opening_315_0_rgb.jpg,"Gongju, Korea, Republic of's Spring was portrayed through a satellite image showcasing tunnel_opening in the center and top-left blocks. a clear view with a ground sample distance of 1.53m was achieved. it's catalogued under utm zone 52S with a timestamp of 2 o'clock, March 30, 2016. conditions during the snapshot included 0% cloudiness and a scan direction of forward. guiding angles for this acquisition were target azimuth: 90.98? and off-nadir: 27.49?. a google earth photo of a bridge with cars going up it",5,5,5
static/millionaid_P0587410.jpg,an aerial map of a baseball field near a golf cart,4,3,5
static/ben_30871.jpg,"from utm zone 29N, this satellite image taken during Summer depicts 'coniferous forest, transitional woodland/shrub, water bodies' and is timestamped 11 o'clock, July 4, 2017. a satellite image taken from google earth",4,4,5
static/fmow_race_track_355_21_rgb.jpg,"the remote image from Ashtead, United Kingdom in its Fall distinctly shows race_track in the center and center-right blocks. offering clarity with a ground sample distance of 1.51m, it's tied to utm zone 30U. the snapshot moment is 11 o'clock, November 29, 2016, under a cloud cover of 0%. scanning procedure was done forward. crucial angles for reference: target azimuth at 257.00? and off-nadir at 26.54?. a satellite view of a park with several trucks and cars",5,5,5
static/fmow_recreational_facility_3191_13_msrgb.jpg,"the aerial viewpoint of Klemzig, Australia during its Winter unveils recreational_facility in the center and top-left blocks. ensuring sharpness, the image has a ground sample distance of 1.39m. the meta data tags it under utm zone 54H and notes 0 o'clock, February 10, 2015. sky was 0% cloudy, with scanning done reverse. essential angles were target azimuth: 267.63? and off-nadir: 19.44?. a satellite image of a building site in a suburban suburb",5,5,5
static/ben_348295.jpg,"associated with the 'non-irrigated arable land, broad-leaved forest, coniferous forest, mixed forest, transitional woodland/shrub' class, this satellite image from the Fall season is tied to utm zone 35N and stamped 9 o'clock, September 24, 2017. this is an aerial image of a forest area",3,3,5
static/fmow_tunnel_opening_206_0_rgb.jpg,"a detailed glimpse of Sariw?n, Korea, Democratic People's Republic of's Spring showcased tunnel_opening at the center and top-left blocks, thanks to the satellite's lens. ensuring the details, the ground sample distance is marked at 3.13m. geospatial metadata includes utm zone 51S and capture time 2 o'clock, April 20, 2002. the day recorded a cloud cover of 0%, with the equipment set in the forward direction. significant angles that defined this frame were target azimuth: 197.23? and off-nadir: 28.32?. a satellite image of a wide view of a field",4,4,5
static/fmow_race_track_792_0_rgb.jpg,"the season of Fall saw an intriguing satellite image from Panev??ys, Lithuania. the focus was on race_track, which appeared at the center and center-right blocks. the clarity of the image is defined by its ground sample distance of 1.88m. other metadata worth noting are the utm zone: 35U, timestamp: 9 o'clock, September 11, 2011, cloud cover rate: 2%, scan direction: reverse, target azimuth angle: 291.36?, and off-nadir angle: 5.36?. a satellite view of a dirt track and some trees",5,5,5
static/millionaid_P0331920.jpg,aerial view of the junction of the old dual carriageway and the new carriageway,4,4,5
static/ben_81313.jpg,"this satellite image, captured during the Fall, showcases the 'non-irrigated arable land, pastures, transitional woodland/shrub' from utm zone 34N and is timestamped 9 o'clock, October 2, 2017. aerial image of a land",4,5,5
static/fmow_water_treatment_facility_772_2_rgb.jpg,"orbiting above Fort Thomas, United States, the satellite lens captured water_treatment_facility during the Fall, positioned in the center and bottom-center blocks. the image's resolution, marked by a ground sample distance of 1.46m, ensures detailed observation. it's geotagged in utm zone 16S, marked at 16 o'clock, October 26, 2014. cloud cover at the time was 0%, with a scan in the forward direction. key positioning angles include target azimuth at 45.98? and off-nadir at 24.26?. a satellite view of the water treatment plant from above",4,5,5
static/millionaid_P0812934.jpg,a wind turbine lying in a field on an aerial photo,4,5,5
static/fmow_archaeological_site_169_5_rgb.jpg,"a satellite's view of Orsan, France during Fall showcases archaeological_site in the center and bottom-center blocks. with impeccable detail marked by a ground sample distance of 2.95m, it is geotagged under utm zone 31T, timestamped on 11 o'clock, September 13, 2011, had a cloud cover of 0%, scanned from the reverse, with orientation angles like target azimuth: 104.17? and off-nadir: 42.23?. a satellite image of the site of a forest near a building",5,5,5
static/fmow_amusement_park_47_2_rgb.jpg,"a detailed glimpse of Odessa, Ukraine's Summer showcased amusement_park at the center and top-left blocks, thanks to the satellite's lens. ensuring the details, the ground sample distance is marked at 2.47m. geospatial metadata includes utm zone 36T and capture time 9 o'clock, June 5, 2008. the day recorded a cloud cover of 0%, with the equipment set in the forward direction. significant angles that defined this frame were target azimuth: 343.39? and off-nadir: 6.23?. a satellite view of an urban neighborhood with a big street in the middle",5,5,5
static/fmow_surface_mine_637_1_msrgb.jpg,"from the vastness of space, the satellite captured a glimpse of Ria-Sirach, France during its Summer. it specifically highlighted surface_mine at the center and center-right blocks. this image's resolution is impressive, with a ground sample distance of 2.72m. it's catalogued under utm zone 31T, with the exact moment captured at 10 o'clock, August 15, 2013. conditions during capture were a 0% cloud cover and the scan was in the reverse direction. guiding angles for this shot were target azimuth: 23.90? and off-nadir: 18.61?. a satellite image of an area with trees",5,5,5
static/ben_170210.jpg,"this satellite image from the Winter season, highlighting the 'pastures' class, belongs to utm zone 29N and carries the timestamp 11 o'clock, February 25, 2018. a satellite image of a farm in a green field",4,5,5
static/ben_292887.jpg,"originating from Summer, this satellite image representing 'discontinuous urban fabric, annual crops associated with permanent crops, land principally occupied by agriculture, with significant areas of natural vegetation, coniferous forest' is connected to utm zone 29N and dated 11 o'clock, August 18, 2017. a satellite image of the city near a forest",5,5,5
static/fmow_place_of_worship_193_6_msrgb.jpg,"orbiting over Cochituate, United States, the Spring's view was encapsulated in a frame, revealing place_of_worship in the center and top-center blocks. with a precision indicated by a ground sample distance of 2.06m, the image is clear. it's tagged to utm zone 19T, with a timestamp of 15 o'clock, April 13, 2016. environmental metrics at the time of the shot show a cloud cover of 0% and a scanning direction of reverse. major angles influencing the shot were target azimuth at 318.63? and off-nadir at 18.93?. a satellite view of a forest, surrounded by houses",4,5,5
static/millionaid_P0541671.jpg,this is a satellite image of an old beach,5,5,5
static/ben_490127.jpg,"this 'discontinuous urban fabric, non-irrigated arable land, complex cultivation patterns, mixed forest' classified satellite image, captured in the Spring season, comes from utm zone 33N and is timestamped 10 o'clock, April 21, 2018. the satellite view of an agricultural landscape",5,5,5
static/fmow_storage_tank_1174_0_msrgb.jpg,"Czerwie?sk, Poland's landscape during Summer was captured with storage_tank being evident at the center and top-left blocks. the ground sample distance of this imagery is 1.42m. geo-referencing details point to utm zone 33U and the moment of capture as 10 o'clock, July 18, 2015. atmospheric conditions were marked by a cloud cover rate of 17%, and the scanning was done in a forward direction. angles associated with this image are target azimuth: 326.32? and off-nadir: 21.93?. a bird's eye view of a water treatment plant",5,5,5
static/millionaid_P0902522.jpg,a google earth image shows a field with a building in it,4,5,5
static/millionaid_P0660887.jpg,a satellite view of a lake surrounded by fields,5,5,5
static/fmow_shopping_mall_409_0_msrgb.jpg,"orbiting over Castel San Pietro Terme, Italy, the Spring's view was encapsulated in a frame, revealing shopping_mall in the center and top-center blocks. with a precision indicated by a ground sample distance of 1.94m, the image is clear. it's tagged to utm zone 32T, with a timestamp of 10 o'clock, May 29, 2015. environmental metrics at the time of the shot show a cloud cover of 0% and a scanning direction of forward. major angles influencing the shot were target azimuth at 55.64? and off-nadir at 12.24?. a satellite view of a parking lot next to a building",5,5,5
static/millionaid_P0308974.jpg,a google earth satellite view of intersection in the city,4,5,5
static/fmow_airport_hangar_533_3_msrgb.jpg,"the satellite's eye over Pashkovskiy, Russian Federation during Summer spotted airport_hangar at the center and top-left blocks. its representation with a ground sample distance of 1.70m provides impeccable detail. additionally, the snapshot is referenced under utm zone 37T, dated at 8 o'clock, August 9, 2009. the sky had a cloud cover of 19% and the equipment was scanning in the reverse direction. primary orientation angles were target azimuth: 49.65? and off-nadir: 8.86?. a satellite image shows the intersection of the road and buildings",5,5,5
static/ben_307563.jpg,"from utm zone 33N, this satellite image of the Summer season, labeled 'non-irrigated arable land, complex cultivation patterns', is dated 9 o'clock, August 31, 2017. a satellite view of a farm in a field",5,5,5
static/millionaid_P0824359.jpg,high school football field in a satellite photograph,4,3,5
static/ben_403376.jpg,"captured by satellite during Winter, this image highlighting 'discontinuous urban fabric, non-irrigated arable land, complex cultivation patterns' falls under utm zone 34N and is timestamped 9 o'clock, December 6, 2017. google satellite image showing street lights and buildings",4,3,5
static/millionaid_P0670368.jpg,aerial view of a warehouse building with large parking lot,5,5,5
static/fmow_zoo_217_7_rgb.jpg,"the dataset showcases zoo located at center and top-center blocks in an image from Fort Worth, United States, taken during Summer. it boasts a ground sample distance of 1.26m, logged under utm zone 14S on 17 o'clock, August 9, 2015. observed cloud cover: 0%, scanning was executed in the reverse with angles: target azimuth: 313.43? and off-nadir: 7.15?. a satellite view of a house, a pool and a park",5,5,5
static/ben_468918.jpg,"from the Spring season, this satellite image labeled 'sea and ocean' originates from the 29N utm zone, dated 11 o'clock, March 26, 2018. black cloth texture background in navy",3,3,5
static/fmow_recreational_facility_3_21_msrgb.jpg,"a snapshot from space over Guacara, Venezuela, Bolivarian Republic of in Winter gave us a clear view of recreational_facility at the center and top-left blocks. its resolution is benchmarked by a ground sample distance of 1.55m. it's aligned with utm zone 19P and carries the timestamp 15 o'clock, December 3, 2014. during a 22% cloud cover, the scan direction was forward. the angles recorded were target azimuth: 13.65? and off-nadir: 28.77?. the satellite image shows a small town with several roads and intersections",5,5,5
static/millionaid_P0893337.jpg,this aerial image shows traffic on the intersection of road and the river,4,5,5
static/fmow_single-unit_residential_338_5_msrgb.jpg,"a snapshot from space over Bab Ezzouar, Algeria in Spring gave us a clear view of single-unit_residential at the center and top-left blocks. its resolution is benchmarked by a ground sample distance of 1.97m. it's aligned with utm zone 31S and carries the timestamp 10 o'clock, May 8, 2017. during a 0% cloud cover, the scan direction was forward. the angles recorded were target azimuth: 294.46? and off-nadir: 15.00?. an aerial map of several buildings and the streets",5,5,5
static/fmow_ground_transportation_station_1169_4_rgb.jpg,"hovering over Middlesbrough, United Kingdom during Fall, our equipment fetched an image of ground_transportation_station evident at the center and center-left blocks. its sharpness is signified with a ground sample distance of 2.29m. geographically, it falls under utm zone 30U, taken at 11 o'clock, November 4, 2016. the cloudiness that day was 12%, with the scan executed forward. angles of interest were target azimuth: 255.06? and off-nadir: 26.72?. the satellite photo shows a big red car in a street",5,5,4
static/millionaid_P0813995.jpg,the aerial image shows a baseball field in the desert,4,4,5
static/ben_309555.jpg,"this 'discontinuous urban fabric, non-irrigated arable land, land principally occupied by agriculture, with significant areas of natural vegetation' labeled satellite image, from Summer, is associated with utm zone 33N and carries the timestamp 9 o'clock, August 31, 2017. this is a satellite view of an aerial photo of a field",4,5,5
static/millionaid_P0216908.jpg,there is a red building with the street intersection,5,5,5
static/fmow_crop_field_3443_0_msrgb.jpg,"gazing down on Salasco, Italy during Summer, the satellite detailed crop_field positioned at the center and center-right blocks. with a ground sample distance of 2.00m, it is catalogued under utm zone 32T. the capture moment is timestamped at 10 o'clock, July 28, 2016, with cloudiness around 0%, and scanning happened reverse. angles of interest: target azimuth 312.24?, off-nadir 16.34?. a satellite image of a highway in a field with water on top",5,5,5
static/fmow_single-unit_residential_1880_5_msrgb.jpg,"hovering above Guarulhos, Brazil in Spring, the satellite's lens picked up single-unit_residential at the center and top-left blocks. the image is known for its precision, marked by a ground sample distance of 2.09m. geographically, it's catalogued in utm zone 23K, timestamped at 13 o'clock, March 2, 2015. the day was partly cloudy with a cover rate of 14%, and the scan followed a reverse direction. the image was guided by angles: target azimuth at 256.89? and off-nadir at 20.17?. a satellite image that shows houses and buildings in the city",4,5,5
static/millionaid_P0117983.jpg,"person, who lives in south asia, discovered this unusual place from google earth photo google",1,1,5
static/fmow_office_building_865_2_msrgb.jpg,"Yelahanka, India's Winter was portrayed through a satellite image showcasing office_building in the center and top-left blocks. a clear view with a ground sample distance of 1.29m was achieved. it's catalogued under utm zone 43P with a timestamp of 5 o'clock, February 6, 2016. conditions during the snapshot included 0% cloudiness and a scan direction of forward. guiding angles for this acquisition were target azimuth: 225.09? and off-nadir: 13.78?. a satellite image of a village and its surroundings",5,5,5
static/millionaid_P0720531.jpg,a lake with a small hole that is surrounded by trees,2,3,5
static/fmow_crop_field_3757_7_msrgb.jpg,"from an orbital perspective, the Summer of Corbreuse, France presented crop_field distinctly at the center and center-left blocks. this image boasts a ground sample distance of 1.91m. for geospatial referencing, it's tied to utm zone 31U and was captured at 11 o'clock, August 20, 2013. clouds occupied 0% of the sky, with the equipment scanning in the forward direction. pivotal angles for this capture were a target azimuth of 120.97? and an off-nadir angle of 8.96?. old rusting metal roofing on the ground",4,4,5
static/ben_542742.jpg,"showcasing the 'continuous urban fabric' class, this satellite image from Spring is tied to utm zone 29N and dated 11 o'clock, May 15, 2018. a satellite view of a very small dirt road",4,5,5
static/millionaid_P0542442.jpg,the bridge spanning across the water from a satellite view,5,5,5
static/millionaid_P0882501.jpg,aerial image of wind turbine in farmland,5,5,5
static/millionaid_P0887660.jpg,an aerial view of the area covered with crops,5,5,5
static/fmow_surface_mine_1018_1_rgb.jpg,"a satellite view of Berezayka, Russian Federation in the midst of Summer showcases surface_mine positioned at the center and bottom-center blocks. its precision is underlined by the ground sample distance, which is 2.10m. geotagged in utm zone 36V, it was recorded at 8 o'clock, August 9, 2014. with the sky being 0% cloudy, the scan was taken in forward. essential angular details were target azimuth at 297.52? and off-nadir at 5.31?. satellite image of a small area of land with trees",5,5,5
static/fmow_office_building_826_4_rgb.jpg,"from an orbital perspective, the Winter of Vancouver, United States presented office_building distinctly at the center and top-left blocks. this image boasts a ground sample distance of 1.39m. for geospatial referencing, it's tied to utm zone 10T and was captured at 19 o'clock, January 10, 2016. clouds occupied 17% of the sky, with the equipment scanning in the reverse direction. pivotal angles for this capture were a target azimuth of 100.20? and an off-nadir angle of 20.46?. an aerial photograph of the street in downtown",5,5,5
static/millionaid_P0203714.jpg,a satellite image of a dam on a large body of water,5,5,5
static/fmow_surface_mine_703_1_rgb.jpg,"hovering above Parshall, United States during Summer, our tools captured the image of surface_mine settled at the center and bottom-center blocks. the details are refined with a ground sample distance set at 1.88m. spatially, it's associated with utm zone 13U, timestamped at 18 o'clock, August 23, 2011. with a cloud density of 0%, the scanning was done forward. the image's orientation includes target azimuth of 107.86? and an off-nadir angle of 4.90?. an image of a satellite that shows a road with green dirt",4,4,5
static/fmow_helipad_625_0_msrgb.jpg,"as Summer adorned Tr?s Lagoas, Brazil, a satellite image showcased helipad in the center and top-left blocks. each pixel in this image represents 2.16m on Earth's surface. this record falls under utm zone 22K and holds a timestamp of 14 o'clock, July 28, 2013. cloud cover was measured at 0% and the scanning direction was forward. orientation details are given by a target azimuth angle of 81.34? and an off-nadir angle of 22.77?. a satellite photo of a town with large green grass",4,5,5
static/fmow_helipad_376_6_msrgb.jpg,"the dataset showcases helipad located at center and top-left blocks in an image from Shiki, Japan, taken during Summer. it boasts a ground sample distance of 2.28m, logged under utm zone 54S on 1 o'clock, August 6, 2015. observed cloud cover: 3%, scanning was executed in the forward with angles: target azimuth: 321.47? and off-nadir: 26.44?. a google earth view of a golf course and roadway",4,4,5
static/ben_137594.jpg,"this satellite image, shot during Winter, reflects the 'discontinuous urban fabric, sport and leisure facilities, fruit trees and berry plantations, annual crops associated with permanent crops, land principally occupied by agriculture, with significant areas of natural vegetation, coniferous forest' class and is tied to utm zone 29N, marked 11 o'clock, December 1, 2017. a satellite image taken from space showing buildings and trees",5,5,5
static/fmow_solar_farm_215_8_msrgb.jpg,"Davis, United States's Spring was portrayed through a satellite image showcasing solar_farm in the center and top-left blocks. a clear view with a ground sample distance of 2.27m was achieved. it's catalogued under utm zone 10S with a timestamp of 19 o'clock, April 21, 2017. conditions during the snapshot included 0% cloudiness and a scan direction of forward. guiding angles for this acquisition were target azimuth: 108.11? and off-nadir: 26.50?. a satellite image shows an apartment building on the side of a road",5,5,5
static/millionaid_P0275078.jpg,a google earth image shows a circular highway near a city,5,5,5
static/fmow_impoverished_settlement_91_5_rgb.jpg,"in Kismayo, Somalia, during the Spring, a satellite frame captured impoverished_settlement positioned at the center and bottom-center blocks. the image's quality is evident with a ground sample distance of 2.47m. associated geospatial data points to utm zone 38M and the timestamp 7 o'clock, April 19, 2017. with 13% of the sky being cloudy, the scan was executed in the forward direction. the image orientation was guided by target azimuth at 320.35? and off-nadir at 30.94?. from space, gabon looks like a giant dustbowl, and in this aerial image the town of mbanza-mbombo seems like a smoldering cinder",5,4,5
static/millionaid_P0322342.jpg,the underside of the runway at an airport is shown,4,4,5
static/millionaid_P0220238.jpg,this is an aerial view of a crosswalk where there is no crosswalk or road,4,3,3
static/millionaid_P0511182.jpg,overlook the high speed interstate highway crossing at the houston/fort Bend county line,4,3,5
static/millionaid_P0373807.jpg,google earth satellite view of a tree and trees around a parking lot,4,5,3
static/millionaid_P0573653.jpg,a satellite image shows an aerial view of a large plant,4,5,5
static/millionaid_P0065324.jpg,a satellite image of the port in china,4,3,5
static/millionaid_P0016735.jpg,a google map view of the tennis court at this school,4,4,5
static/millionaid_P0659070.jpg,aerial view of a large green track and field,4,5,5
static/fmow_fire_station_142_5_msrgb.jpg,"orbiting above Bah?durgarh, India, the Fall's imagery brought forth fire_station in the center and top-left blocks. the detailing is accentuated with a ground sample distance of 1.99m. its spatial data links to utm zone 43R and is timestamped at 5 o'clock, October 14, 2016. the cloud cover was noted at 0%, with the scan being directed reverse. significant angles for orientation are target azimuth: 40.48? and off-nadir: 16.25?. a satellite image of a city near a street",5,5,5
static/millionaid_P0279546.jpg,a satellite view of a baseball field,4,5,5
static/millionaid_P0417727.jpg,a satellite image taken from above shows buildings and cars,4,5,5
static/ben_393422.jpg,"this satellite image from Fall, showcasing 'non-irrigated arable land, complex cultivation patterns, broad-leaved forest, coniferous forest, mixed forest', belongs to utm zone 31N and holds the timestamp 10 o'clock, November 7, 2017. google earth image of a rural area",5,5,5
static/millionaid_P0979079.jpg,an aerial view of a wind turbine sitting in a field,5,5,
static/millionaid_P0626829.jpg,an aerial shot of train tracks and a building,3,5,5
static/millionaid_P0649046.jpg,satellite view of the farm house with a road running through it,5,5,5
