name,caption
fmow_military_facility_452_3_msrgb.jpg,"orbiting above Baghdad, Iraq, the satellite lens captured military_facility during the Spring, positioned in the center and top-left blocks. the image's resolution, marked by a ground sample distance of 1.88m, ensures detailed observation. it's geotagged in utm zone 38S, marked at 8 o'clock, March 4, 2011. cloud cover at the time was 0%, with a scan in the forward direction. key positioning angles include target azimuth at 163.38? and off-nadir at 6.45?. a google satellite view shows a roundabout with roads and buildings"
fmow_single-unit_residential_457_2_rgb.jpg,"a top-down perspective of J?rmala, Latvia during Spring showcases single-unit_residential at the center and top-left blocks. it is defined with a ground sample distance of 1.88m. geospatially, it's associated with utm zone 34V, timestamped on 10 o'clock, April 29, 2014. cloud cover was recorded at 0%, with the scanner's direction being reverse. important angles in the metadata are target azimuth: 52.13? and off-nadir: 5.51?. the google earth satellite view shows many houses and trees"
millionaid_P0962896.jpg,a satellite photo of a train track next to a street
millionaid_P0616346.jpg,the hole is shown from space above a forest
millionaid_P0772604.jpg,an aerial image of a water system that includes three large storage tanks
ben_338778.jpg,"this satellite image, captured during the Fall, showcases the 'discontinuous urban fabric, pastures, complex cultivation patterns, broad-leaved forest' from utm zone 33N and is timestamped 10 o'clock, September 23, 2017. a satellite image shows an area of land with trees and a green field"
fmow_crop_field_2507_4_rgb.jpg,"a top-down perspective of Mondorf-les-Bains, Luxembourg during Summer showcases crop_field at the center and bottom-center blocks. it is defined with a ground sample distance of 1.90m. geospatially, it's associated with utm zone 32U, timestamped on 10 o'clock, June 11, 2010. cloud cover was recorded at 0%, with the scanner's direction being reverse. important angles in the metadata are target azimuth: 85.25? and off-nadir: 8.86?. the satellite view of a farm with trees"
millionaid_P0449783.jpg,the google map satellite view of the park
millionaid_P0298152.jpg,the lake near a forested area is shown on this image
ben_124181.jpg,"captured during Fall, this satellite image emphasizing 'discontinuous urban fabric, mineral extraction sites, annual crops associated with permanent crops, land principally occupied by agriculture, with significant areas of natural vegetation, mixed forest' is from utm zone 29N and is marked 11 o'clock, November 21, 2017. a satellite image of a small town"
millionaid_P0851218.jpg,a satellite view of some large green fields
fmow_park_533_0_rgb.jpg,"from the vastness of space, the satellite captured a glimpse of Briarwood, United States during its Spring. it specifically highlighted park at the center and top-left blocks. this image's resolution is impressive, with a ground sample distance of 2.35m. it's catalogued under utm zone 18T, with the exact moment captured at 15 o'clock, March 21, 2014. conditions during capture were a 1% cloud cover and the scan was in the forward direction. guiding angles for this shot were target azimuth: 286.93? and off-nadir: 28.47?. satellite view of a residential street"
fmow_surface_mine_1477_0_rgb.jpg,"during Fall in ?trpce, Unknown country code, the satellite spotted surface_mine located towards the center and top-center blocks. every pixel in this image corresponds to 1.28m on the ground. this capture, time-stamped at 9 o'clock, September 23, 2016, is referenced in utm zone 34T. additionally, the scan took place in a forward direction with a cloud cover rate of 12%. angles defining this shot include a target azimuth of 22.05? and off-nadir angle of 10.82?. a satellite view shows a large dirt pile by a dirt road"
millionaid_P0591340.jpg,a tennis court in an aerial view of a neighborhood
fmow_airport_terminal_336_6_msrgb.jpg,"Little River, Australia's Spring was portrayed through a satellite image showcasing airport_terminal in the center and center-left blocks. a clear view with a ground sample distance of 2.06m was achieved. it's catalogued under utm zone 55H with a timestamp of 0 o'clock, March 16, 2016. conditions during the snapshot included 0% cloudiness and a scan direction of reverse. guiding angles for this acquisition were target azimuth: 321.32? and off-nadir: 27.48?. a google satellite image of the airport"
ben_91813.jpg,"associated with 'non-irrigated arable land, pastures, complex cultivation patterns, agro-forestry areas, transitional woodland/shrub', this satellite image from the Fall season belongs to utm zone 29N and is stamped 11 o'clock, October 2, 2017. a satellite image taken from orbit above australia shows a large area of brown land with a small road"
millionaid_P0721745.jpg,this is an overhead view of a parking lot
millionaid_P0453981.jpg,aerial view of a wind turbine at the intersection of fields
fmow_surface_mine_876_1_rgb.jpg,"during its orbital pass over Stanthorpe, Australia in Summer, the satellite sensor identified surface_mine at the center and center-left blocks. the crispness of the image, with a ground sample distance of 1.27m, stands out. it's geo-referenced in utm zone 56J and timestamped at 0 o'clock, August 4, 2016. the weather conditions showed 0% cloud coverage, and the scanning was executed in the forward direction. pertinent angles during this capture are target azimuth at 331.53? and off-nadir at 6.35?. a satellite photo of an area with a large dirt patch on it"
fmow_crop_field_1723_5_msrgb.jpg,"the satellite's perspective over Yountville, United States in Spring revealed crop_field in the center and top-center blocks. its definition is assured with a ground sample distance of 1.94m. geo-metadata places it in utm zone 10S, timestamped at 18 o'clock, March 25, 2016. cloudiness during the capture was 0%, with the scan heading reverse. guiding angles for this imagery are target azimuth at 308.54? and off-nadir at 12.88?. a satellite image of a farm with fields, a road and some trees"
fmow_smokestack_219_11_msrgb.jpg,"the satellite frame from Bayswater, United Kingdom, taken during its Fall, is punctuated by the presence of smokestack in the center and top-left blocks. every detail is crisp thanks to its ground sample distance of 1.51m. it's geo-tagged to utm zone 30U, bearing the timestamp 11 o'clock, November 29, 2016. the ambient cloud cover was at 0%, and the image acquisition followed a forward direction. angles dictating this frame include target azimuth at 257.00? and off-nadir at 26.54?. aerial view of a city skyline with the shard as the center"
millionaid_P0424892.jpg,a brown surface of an aerial view of a field
millionaid_P0832668.jpg,the google satellite map shows the circular shape of an open water tank
millionaid_P0643118.jpg,"aerial shot of refinery complex, looking down at the structure"
fmow_fire_station_886_1_msrgb.jpg,"during a flyby over Abzakovo, Russian Federation in Summer, the sensors detected fire_station prominently positioned in the center and top-left blocks. this detailed observation has a ground sample distance of 2.51m. the snapshot belongs to utm zone 40U and was marked at 6 o'clock, July 27, 2003. the day of the capture had a cloudiness of 34%, and the sensors worked in a forward manner. crucial angles during this observation include target azimuth at 293.30? and off-nadir at 8.36?. a satellite image of a small town with buildings and houses"
fmow_multi-unit_residential_687_2_msrgb.jpg,"from space, during Es Senia, Algeria's Spring, the lens captured multi-unit_residential situated at the center and top-left blocks. the clarity is marked by a ground sample distance of 2.27m. geospatial annotations include utm zone 30S and a timestamp of 11 o'clock, April 18, 2017. cloud conditions were at 0%, and the scan was directed forward. defining angles for this capture are target azimuth: 130.53? and off-nadir: 26.38?. a satellite view of an urban area with several buildings"
millionaid_P0636589.jpg,a golf course in an aerial photograph
millionaid_P0208573.jpg,an image of a tile on the ground with small holes
millionaid_P0300297.jpg,an aerial view of the helicopter over a dirt road
millionaid_P0326776.jpg,a satellite image of a field with some buildings and water in it
ben_4550.jpg,"from utm zone 33N, this satellite image taken during Summer depicts 'road and rail networks and associated land, non-irrigated arable land, land principally occupied by agriculture, with significant areas of natural vegetation, broad-leaved forest, water courses' and is timestamped 10 o'clock, June 13, 2017. view of water near a bridge in a google earth image"
ben_406404.jpg,"this satellite image from utm zone 34N, captured during Winter, highlights 'non-irrigated arable land' and is timestamped 9 o'clock, December 6, 2017. green pattern over green field"
millionaid_P0444594.jpg,a aerial photo of a field with two rocks
millionaid_P0678162.jpg,"google satellite view of the lake, showing a small pond and surrounding trees"
ben_503642.jpg,"representing 'sea and ocean', this satellite image from Spring is linked to utm zone 29N and marked 11 o'clock, April 21, 2018. a white bird is seen in black darkness"
millionaid_P0678364.jpg,google earth image of the building in the image taken from a bird's eye view
fmow_solar_farm_239_2_rgb.jpg,"a satellite view of Langa, Spain in the midst of Fall showcases solar_farm positioned at the center and center-right blocks. its precision is underlined by the ground sample distance, which is 2.22m. geotagged in utm zone 30T, it was recorded at 11 o'clock, September 10, 2016. with the sky being 0% cloudy, the scan was taken in forward. essential angular details were target azimuth at 110.94? and off-nadir at 25.09?. a satellite image shows an array of solar panels"
millionaid_P0007122.jpg,this is an aerial photo of an airport in a field
millionaid_P0555654.jpg,a satellite image of an animal farm on a road
millionaid_P0203957.jpg,a satellite image of houses with lots of houses and cars
fmow_educational_institution_1499_3_msrgb.jpg,"hovering above Colonia Agr?cola Analco, Mexico during Spring, our tools captured the image of educational_institution settled at the center and center-left blocks. the details are refined with a ground sample distance set at 2.14m. spatially, it's associated with utm zone 14Q, timestamped at 17 o'clock, April 2, 2016. with a cloud density of 0%, the scanning was done forward. the image's orientation includes target azimuth of 58.38? and an off-nadir angle of 22.59?. a satellite image of a school and some other structures"
millionaid_P0412318.jpg,aerial view of dirt field surrounded by a few trees
ben_519456.jpg,"showcasing the 'broad-leaved forest, transitional woodland/shrub' class, this satellite image from Spring is tied to utm zone 34N and dated 9 o'clock, May 2, 2018. a very dark green surface that shows many plants"
fmow_airport_hangar_272_0_msrgb.jpg,"the satellite's perspective over Ballymun, Ireland in Summer revealed airport_hangar in the center and top-center blocks. its definition is assured with a ground sample distance of 2.67m. geo-metadata places it in utm zone 29U, timestamped at 11 o'clock, June 24, 2009. cloudiness during the capture was 0%, with the scan heading forward. guiding angles for this imagery are target azimuth at 158.94? and off-nadir at 17.53?. airport in a satellite picture from google earth"
fmow_parking_lot_or_garage_828_3_rgb.jpg,"during a flyby over Alphen aan den Rijn, Netherlands in Fall, the sensors detected parking_lot_or_garage prominently positioned in the center and center-left blocks. this detailed observation has a ground sample distance of 1.92m. the snapshot belongs to utm zone 31U and was marked at 10 o'clock, November 26, 2015. the day of the capture had a cloudiness of 20%, and the sensors worked in a forward manner. crucial angles during this observation include target azimuth at 23.04? and off-nadir at 10.15?. a satellite view of an aerial view of a road"
millionaid_P0081680.jpg,a satellite photo of a large river with trees in it
millionaid_P0920180.jpg,the satellite photo shows an area with a few trees
fmow_educational_institution_185_21_msrgb.jpg,"a Winter satellite image from Addison, United States has educational_institution visible at the center and center-left blocks. ensuring detail, the ground sample distance is 2.17m. the frame's metadata cites utm zone 14S, captured time 17 o'clock, January 31, 2014, cloud coverage of 0%, scan direction being forward, and angles such as target azimuth at 193.81? and off-nadir of 23.45?. an image of a building in an aerial view"
millionaid_P0426254.jpg,google earth's view of an aerial view of a green golf course with trees
millionaid_P0873829.jpg,an aerial photo of an office building with many solar panels
millionaid_P0509484.jpg,a bird's eye view shows the site of a substation near a road
millionaid_P0368765.jpg,a picture from the air shows a crosswalk
ben_267107.jpg,"this satellite image from Summer, classified as 'broad-leaved forest, mixed forest, transitional woodland/shrub, water bodies', belongs to utm zone 35N and bears the date 9 o'clock, August 8, 2017. a satellite image of a forested area with water"
millionaid_P0891232.jpg,a google earth view of an oil storage tank
ben_126211.jpg,"a satellite image from Fall, categorized as 'transitional woodland/shrub', originating from utm zone 29N and bearing the date 11 o'clock, November 21, 2017. black china with dark green trees and leaves on it"
fmow_educational_institution_1783_5_msrgb.jpg,"from high altitude over Pessac, France in its Fall, we've documented educational_institution located at the center and center-left blocks. with impeccable clarity marked by a ground sample distance of 2.10m, it's referenced in utm zone 30T. the moment is captured at 11 o'clock, October 1, 2014, during a 0% cloud cover. scanning operations were carried out forward. angular metrics of note are target azimuth: 126.37? and off-nadir: 20.65?. a satellite photo of the city of braga, braga"
ben_173504.jpg,"from utm zone 29N, this satellite image of the Winter season, labeled 'sea and ocean', is dated 11 o'clock, February 25, 2018. a dark green fabric background with a light green border"
fmow_police_station_482_2_msrgb.jpg,"from high altitude over Caracas, Venezuela, Bolivarian Republic of in its Winter, we've documented police_station located at the center and top-left blocks. with impeccable clarity marked by a ground sample distance of 1.95m, it's referenced in utm zone 19P. the moment is captured at 15 o'clock, February 13, 2013, during a 21% cloud cover. scanning operations were carried out forward. angular metrics of note are target azimuth: 25.87? and off-nadir: 13.69?. a view of city roads from a satellite photo"
millionaid_P0079935.jpg,the aerial image shows an old building sitting in the middle of a field
fmow_recreational_facility_2797_2_msrgb.jpg,"a satellite view of Bogor, Indonesia in the midst of Summer showcases recreational_facility positioned at the center and top-left blocks. its precision is underlined by the ground sample distance, which is 2.16m. geotagged in utm zone 48M, it was recorded at 3 o'clock, June 2, 2015. with the sky being 3% cloudy, the scan was taken in reverse. essential angular details were target azimuth at 253.57? and off-nadir at 23.37?. a satellite image shows the houses in the middle of red roofs"
millionaid_P0269514.jpg,"an aerial view of a building, the top right corner of which is an overhead street view"
fmow_place_of_worship_990_5_msrgb.jpg,"a satellite overview of Maltepe, Turkey in its Summer portrayed place_of_worship located at the center and top-left blocks. ensuring detailed insights, the ground sample distance measures 1.87m. this frame is geotagged to utm zone 35T and timestamped at 9 o'clock, July 30, 2015. cloudiness was observed at 0%, with the scanner's direction being reverse. angles that played a pivotal role are target azimuth: 313.49? and off-nadir: 6.01?. a satellite image shows a town and houses in a suburb"
fmow_military_facility_1423_9_msrgb.jpg,"the season of Spring saw an intriguing satellite image from Deir ez-Zor, Syrian Arab Republic. the focus was on military_facility, which appeared at the center and center-right blocks. the clarity of the image is defined by its ground sample distance of 1.68m. other metadata worth noting are the utm zone: 37S, timestamp: 8 o'clock, March 16, 2009, cloud cover rate: 0%, scan direction: forward, target azimuth angle: 190.47?, and off-nadir angle: 6.54?. a satellite image of a military base"
fmow_tower_1468_0_msrgb.jpg,"during a flyby over Bojonegoro, Indonesia in Summer, the sensors detected tower prominently positioned in the center and top-left blocks. this detailed observation has a ground sample distance of 2.38m. the snapshot belongs to utm zone 49M and was marked at 3 o'clock, July 19, 2013. the day of the capture had a cloudiness of 9%, and the sensors worked in a forward manner. crucial angles during this observation include target azimuth at 276.27? and off-nadir at 29.17?. a satellite image shows green, purple and brown fields"
millionaid_P0247711.jpg,google image aerial view of the farm
millionaid_P0022472.jpg,google satellite view of school in downtown
millionaid_P0994364.jpg,a google earth view of a golf course with two houses
ben_330202.jpg,"originating from Fall, this satellite image representing 'broad-leaved forest' is connected to utm zone 34N and dated 9 o'clock, September 14, 2017. an aerial view of a narrow river with a dark green line on it"
millionaid_P0587121.jpg,dramatic satellite imagery of the hole at the heart of the black lagoon
ben_216392.jpg,"this satellite image, captured in Spring, showcases 'non-irrigated arable land, complex cultivation patterns, broad-leaved forest' and falls under the purview of utm zone 33N, marked 10 o'clock, May 6, 2018. the ground is black"
millionaid_P0139638.jpg,a baseball field is shown in this aerial view
millionaid_P0345234.jpg,the satellite view of a river and road
millionaid_P0514550.jpg,a satellite image of two houses and a farm on a dirt road
fmow_military_facility_1686_8_rgb.jpg,"Tallkayf, Iraq's Winter was portrayed through a satellite image showcasing military_facility in the center and top-center blocks. a clear view with a ground sample distance of 2.97m was achieved. it's catalogued under utm zone 38S with a timestamp of 7 o'clock, January 24, 2017. conditions during the snapshot included 0% cloudiness and a scan direction of forward. guiding angles for this acquisition were target azimuth: 209.07? and off-nadir: 38.25?. a satellite image shows the location of an ancient city"
millionaid_P0370670.jpg,an aerial view of a car crossing an intersection
millionaid_P0155644.jpg,a bird's eye view of a wind turbine that is missing blades
millionaid_P0797154.jpg,"view from google earth of homes in lowndes county, georgia"
millionaid_P0179323.jpg,google earth aerial view of homes in a mobile home park
ben_305732.jpg,"captured by satellite during Summer, this image highlighting 'sport and leisure facilities, non-irrigated arable land, land principally occupied by agriculture, with significant areas of natural vegetation' falls under utm zone 33N and is timestamped 9 o'clock, August 31, 2017. an aerial shot of a man standing in the middle of the field"
fmow_office_building_28_1_msrgb.jpg,"orbiting above Lubo?, Poland during Summer, the sensor detected office_building at the center and top-left blocks of the frame. ensuring granular detail, the image's ground sample distance stands at 2.13m. its geospatial tag corresponds to utm zone 33U and records the date as 9 o'clock, August 3, 2015. amidst 0% cloud cover, the scan was done reverse. noteworthy angles are target azimuth: 264.52? and off-nadir: 21.82?. a satellite image shows a large building on an airport"
fmow_golf_course_166_5_msrgb.jpg,"in ?ab?? as S?lim, Kuwait, during the Fall, a satellite frame captured golf_course positioned at the center-left and center blocks. the image's quality is evident with a ground sample distance of 1.74m. associated geospatial data points to utm zone 39R and the timestamp 7 o'clock, October 14, 2015. with 0% of the sky being cloudy, the scan was executed in the reverse direction. the image orientation was guided by target azimuth at 121.55? and off-nadir at 14.27?. a satellite image of a golf course with the sand green lawn"
fmow_military_facility_152_2_msrgb.jpg,"looking at Iskitim, Russian Federation from above during Spring, our satellite image presents military_facility at the center and bottom-center blocks. boasting a ground sample distance of 1.32m, it's geolocated within utm zone 44U. the exact moment of capture was 6 o'clock, May 26, 2016, under a cloud cover of 23%. scan operations were directed forward. key angular measures are target azimuth: 160.09? and off-nadir: 15.52?. a satellite view of the site in the forest"
fmow_storage_tank_143_4_rgb.jpg,"orbiting above Svetlyy Yar, Russian Federation, the satellite lens captured storage_tank during the Summer, positioned in the center and top-left blocks. the image's resolution, marked by a ground sample distance of 2.23m, ensures detailed observation. it's geotagged in utm zone 38U, marked at 7 o'clock, July 5, 2016. cloud cover at the time was 9%, with a scan in the forward direction. key positioning angles include target azimuth at 290.66? and off-nadir at 25.07?. satellite photo of an industrial area and some tanks"
millionaid_P0479478.jpg,two white lines on the side of a brown field
fmow_race_track_1084_2_rgb.jpg,"from an altitude over Couvin, Belgium in Summer, the imagery revealed race_track at the center and center-right blocks. the clarity is evident with its ground sample distance of 1.53m. geo-referenced in utm zone 31U, the capture moment is timestamped at 10 o'clock, August 21, 2015. the atmosphere showed 0% cloud cover and scanning was set to forward. angular orientation comprised target azimuth: 236.18? and off-nadir: 27.40?. a map image of a racing track with a road on top of it"
millionaid_P0354771.jpg,a satellite photo shows a building and car on a street
fmow_gas_station_152_9_rgb.jpg,"the spatial image from Sapucaia, Brazil in Winter highlights gas_station in the center and top-left blocks. with precision marked by a ground sample distance of 1.44m, its coordinates align with utm zone 22J. it was timestamped at 14 o'clock, December 21, 2016, during 5% cloud cover and was scanned forward. key angles include target azimuth: 125.23? and off-nadir: 22.63?. a satellite image of a road"
ben_472775.jpg,"from Spring, this satellite image denoting 'sea and ocean' is associated with utm zone 29N and marked 11 o'clock, March 26, 2018. a dark blue background with waves on it"
fmow_waste_disposal_316_7_msrgb.jpg,"the dataset showcases waste_disposal located at top-center and center blocks in an image from Sampsonievskiy, Russian Federation, taken during Summer. it boasts a ground sample distance of 2.14m, logged under utm zone 36V on 9 o'clock, June 6, 2017. observed cloud cover: 9%, scanning was executed in the forward with angles: target azimuth: 233.55? and off-nadir: 22.00?. a satellite view of a city with many buildings"
ben_472013.jpg,"from Spring, this satellite image presenting 'non-irrigated arable land, complex cultivation patterns, agro-forestry areas, broad-leaved forest' falls within utm zone 29N and holds the timestamp 11 o'clock, March 26, 2018. a satellite image of a small green area"
millionaid_P0277626.jpg,google earth image of a suburban neighborhood with a pool
fmow_toll_booth_517_6_rgb.jpg,"the satellite's perspective over Harbin, China in Summer revealed toll_booth in the center and top-left blocks. its definition is assured with a ground sample distance of 1.38m. geo-metadata places it in utm zone 52T, timestamped at 2 o'clock, June 8, 2017. cloudiness during the capture was 13%, with the scan heading forward. guiding angles for this imagery are target azimuth at 232.15? and off-nadir at 19.50?. a satellite image of an intersection near farmland"
millionaid_P0302055.jpg,"a satellite image of an airport, with some water in the air"
millionaid_P0630765.jpg,a satellite image of a oval park area with a field and the grass
fmow_barn_1211_0_msrgb.jpg,"the aerial viewpoint of Battlement Mesa, United States during its Summer unveils barn in the center and top-left blocks. ensuring sharpness, the image has a ground sample distance of 1.89m. the meta data tags it under utm zone 13S and notes 18 o'clock, June 9, 2014. sky was 2% cloudy, with scanning done reverse. essential angles were target azimuth: 294.29? and off-nadir: 7.37?. a satellite image of a small farm in front of a house"
fmow_crop_field_566_0_rgb.jpg,"hovering over San Floriano-Olmi, Italy during Fall, our equipment fetched an image of crop_field evident at the center and center-left blocks. its sharpness is signified with a ground sample distance of 1.98m. geographically, it falls under utm zone 33T, taken at 10 o'clock, October 3, 2014. the cloudiness that day was 6%, with the scan executed forward. angles of interest were target azimuth: 322.39? and off-nadir: 15.23?. satellite photo of fields"
fmow_port_172_1_rgb.jpg,"a Summer satellite image from Mississauga, Canada has port visible at the center and center-right blocks. ensuring detail, the ground sample distance is 1.96m. the frame's metadata cites utm zone 17T, captured time 16 o'clock, July 21, 2016, cloud coverage of 0%, scan direction being reverse, and angles such as target azimuth at 193.76? and off-nadir of 13.34?. a satellite view of a harbor with a big body of water"
millionaid_P0429512.jpg,a satellite view of a neighborhood with several houses
fmow_military_facility_478_9_rgb.jpg,"overlooking Jayr?d, Syrian Arab Republic during Summer, the satellite feed displayed military_facility at the center-left and center blocks. its precision is highlighted with a ground sample distance of 2.08m. the geo-tag corresponds to utm zone 37S with a recording time of 8 o'clock, July 11, 2015. the atmosphere showed a 0% cloud presence and the equipment directed its scan reverse. orientation angles for reference are target azimuth: 4.49? and off-nadir: 27.97?. top secret military base in iran, iran, iranian military base, iran, military base, secret, iran, satellite image"
millionaid_P0710367.jpg,this is an aerial view of a desert field with green grass
ben_335361.jpg,"this satellite image, shot during Fall, reflects the 'non-irrigated arable land, land principally occupied by agriculture, with significant areas of natural vegetation, broad-leaved forest' class and is tied to utm zone 34N, marked 9 o'clock, September 14, 2017. an aerial photograph of what appears to be farmland"
ben_296761.jpg,"from the Summer season, this satellite image representing 'pastures, coniferous forest, mixed forest' is linked to utm zone 33N and bears the date 10 o'clock, August 24, 2017. photo from satellite"
millionaid_P0779007.jpg,an aerial view of an intersection of a roundabout
ben_515768.jpg,"from utm zone 34N and shot during the Spring, this satellite image, with the 'complex cultivation patterns, land principally occupied by agriculture, with significant areas of natural vegetation, broad-leaved forest, natural grassland, transitional woodland/shrub' label, is marked 9 o'clock, May 2, 2018. a satellite view of a green forest"
millionaid_P0520055.jpg,"a close - up aerial shot of the field, which is visible"
fmow_helipad_518_4_msrgb.jpg,"an orbital shot over South Tucson, United States in its Winter depicted helipad at the center and top-left blocks. with crisp clarity at a ground sample distance of 2.39m, it's geolocated in utm zone 12S and was timestamped 18 o'clock, December 3, 2013. the atmospheric condition was 8% cloud cover, and scan was forward. prominent angles were target azimuth: 69.50? and off-nadir: 29.45?. a satellite view showing the city of las vegas"
ben_92797.jpg,"this satellite image, taken during Fall, features the 'sea and ocean' classification and is connected to utm zone 29N, dated 11 o'clock, October 2, 2017. a dark black background with some white lights"
millionaid_P0303541.jpg,this is an image of a sand shaped hole
ben_192671.jpg,"in the Spring season, this satellite image labeled as 'non-irrigated arable land, pastures, complex cultivation patterns, land principally occupied by agriculture, with significant areas of natural vegetation' is affiliated with utm zone 34N and timestamped 9 o'clock, April 13, 2018. satellite photo taken from the space shows a rural area"
fmow_burial_site_648_0_rgb.jpg,"the dataset showcases burial_site located at center and top-left blocks in an image from Touro, Spain, taken during Summer. it boasts a ground sample distance of 1.92m, logged under utm zone 29T on 11 o'clock, July 23, 2015. observed cloud cover: 0%, scanning was executed in the forward with angles: target azimuth: 21.49? and off-nadir: 11.05?. a small satellite image shows the top of a field with trees"
millionaid_P0587456.jpg,an aerial photo of the white turbine
millionaid_P0997577.jpg,an aerial photo of the fields showing some brown patches
ben_193136.jpg,"the 'non-irrigated arable land, pastures, complex cultivation patterns, transitional woodland/shrub' class is evident in this satellite image from Spring, linked to utm zone 34N, and bearing the timestamp 9 o'clock, April 13, 2018. a satellite image of a farm field"
millionaid_P0065443.jpg,a satellite image of a green golf course
millionaid_P0872701.jpg,a satellite view showing an older building with lots of vehicles
fmow_crop_field_6867_0_rgb.jpg,"hovering above Bukhara, Uzbekistan in Fall, the satellite's lens picked up crop_field at the center and top-left blocks. the image is known for its precision, marked by a ground sample distance of 1.52m. geographically, it's catalogued in utm zone 41S, timestamped at 6 o'clock, November 1, 2014. the day was partly cloudy with a cover rate of 0%, and the scan followed a reverse direction. the image was guided by angles: target azimuth at 87.76? and off-nadir at 27.24?. thumbnail, satellite view, of land used for agriculture"
ben_81066.jpg,"taken during the Fall, this satellite image categorized as 'non-irrigated arable land, water courses' belongs to utm zone 34N and is marked 9 o'clock, October 2, 2017. a satellite photo from google maps of a piece of farmland with lots of dirt"
ben_46571.jpg,"this satellite image, clicked during Summer, showcases the 'non-irrigated arable land, land principally occupied by agriculture, with significant areas of natural vegetation, broad-leaved forest' category and hails from utm zone 34N, dated 9 o'clock, August 3, 2017. a aerial view of a tree next to a road in the middle of some mountains"
fmow_ground_transportation_station_260_1_rgb.jpg,"during its orbital pass over Santiago, Chile in Spring, the satellite sensor identified ground_transportation_station at the center and top-center blocks. the crispness of the image, with a ground sample distance of 2.17m, stands out. it's geo-referenced in utm zone 19H and timestamped at 14 o'clock, March 25, 2017. the weather conditions showed 0% cloud coverage, and the scanning was executed in the reverse direction. pertinent angles during this capture are target azimuth at 324.40? and off-nadir at 22.91?. an aerial view of a road and a train"
fmow_parking_lot_or_garage_937_1_msrgb.jpg,"orbiting over Setauket-East Setauket, United States, the Summer's view was encapsulated in a frame, revealing parking_lot_or_garage in the center and top-left blocks. with a precision indicated by a ground sample distance of 2.32m, the image is clear. it's tagged to utm zone 18T, with a timestamp of 15 o'clock, June 25, 2016. environmental metrics at the time of the shot show a cloud cover of 0% and a scanning direction of forward. major angles influencing the shot were target azimuth at 228.31? and off-nadir at 27.50?. satellite view of streets and a railroad track"
fmow_single-unit_residential_36_3_msrgb.jpg,"an orbital shot over Jijel, Algeria in its Spring depicted single-unit_residential at the center and top-left blocks. with crisp clarity at a ground sample distance of 1.43m, it's geolocated in utm zone 31S and was timestamped 10 o'clock, May 26, 2017. the atmospheric condition was 23% cloud cover, and scan was forward. prominent angles were target azimuth: 0.54? and off-nadir: 22.80?. a satellite image of a street with many houses"
ben_54966.jpg,"this satellite image, clicked during Summer, showcases the 'non-irrigated arable land, complex cultivation patterns' category and hails from utm zone 29N, dated 11 o'clock, August 13, 2017. a satellite image of land with a car in the middle"
millionaid_P0791412.jpg,"a river, water and green fields in satellite image"
millionaid_P0603555.jpg,view over a river and trees from a satellite
fmow_office_building_675_9_rgb.jpg,"an image captured in Yokohama, Japan during Winter reveals office_building positioned at the center and top-left blocks. it was taken with a ground sample distance of 1.94m, specifically in the utm zone 54S at 1 o'clock, January 10, 2015. notable conditions include a cloud cover rate of 0%, scan direction facing reverse, target azimuth angle of 252.17?, and an off-nadir angle of 24.75?. a satellite image of a city and intersection"
millionaid_P0577094.jpg,a satellite view of the area where the building stands
millionaid_P0270075.jpg,a wind turbine in a field from above
ben_155488.jpg,"representing 'non-irrigated arable land, agro-forestry areas, transitional woodland/shrub', this satellite image from Winter is linked to utm zone 29N and marked 11 o'clock, December 21, 2017. satellite view of the town of kirkwood"
millionaid_P0799225.jpg,a satellite image of an area that has been used to create a tunnel
fmow_flooded_road_418_0_msrgb.jpg,"the dataset showcases flooded_road located at bottom-center and center blocks in an image from Srinagar, India, taken during Fall. it boasts a ground sample distance of 1.89m, logged under utm zone 43S on 6 o'clock, September 10, 2014. observed cloud cover: 21%, scanning was executed in the reverse with angles: target azimuth: 112.76? and off-nadir: 8.62?. a satellite photo taken of a village with several houses and homes"
ben_187052.jpg,"a satellite image from Spring, categorized as 'inland marshes, coastal lagoons', originating from utm zone 34N and bearing the date 9 o'clock, April 13, 2018. two people are standing on a small cliff"
ben_60305.jpg,"associated with the 'land principally occupied by agriculture, with significant areas of natural vegetation, coniferous forest, transitional woodland/shrub, water bodies' class, this satellite image from the Summer season is tied to utm zone 34N and stamped 9 o'clock, August 16, 2017. a satellite image of the forest with trees"
millionaid_P0011973.jpg,two trucks travel on the road in this aerial photo
fmow_solar_farm_161_8_rgb.jpg,"looking at Glendale, United States from above during Fall, our satellite image presents solar_farm at the center and center-right blocks. boasting a ground sample distance of 1.36m, it's geolocated within utm zone 12S. the exact moment of capture was 17 o'clock, September 30, 2014, under a cloud cover of 0%. scan operations were directed forward. key angular measures are target azimuth: 261.35? and off-nadir: 19.12?. a satellite image of a sports park"
millionaid_P0490610.jpg,an aerial view of an island with a small body of water
millionaid_P0707505.jpg,an aerial shot shows an empty warehouse with cars and solar panels
